
[Name]
Line 1

[Data]
X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
1.99999996e-002, -4.21622634e-001, 3.99999991e-002, 1.88388872e+000
1.99999996e-002, -4.22823846e-001, 3.99999991e-002, 1.90831840e+000
1.99999996e-002, -4.24025059e-001, 3.99999991e-002, 1.93285465e+000
1.99999996e-002, -4.25226271e-001, 3.99999991e-002, 1.92901230e+000
1.99999996e-002, -4.26427484e-001, 3.99999991e-002, 1.92620099e+000
1.99999996e-002, -4.27628696e-001, 3.99999991e-002, 1.92442870e+000
1.99999996e-002, -4.28829908e-001, 3.99999991e-002, 1.92369854e+000
1.99999996e-002, -4.30031121e-001, 3.99999991e-002, 1.92401171e+000
1.99999996e-002, -4.31232333e-001, 3.99999991e-002, 1.92536747e+000
1.99999996e-002, -4.32433546e-001, 3.99999991e-002, 1.92776382e+000
1.99999996e-002, -4.33634758e-001, 3.99999991e-002, 1.93119693e+000
1.99999996e-002, -4.34835970e-001, 3.99999991e-002, 1.92366004e+000
1.99999996e-002, -4.36037183e-001, 3.99999991e-002, 1.91030073e+000
1.99999996e-002, -4.37238395e-001, 3.99999991e-002, 1.89854348e+000
1.99999996e-002, -4.38439608e-001, 3.99999991e-002, 1.88841760e+000
1.99999996e-002, -4.39640820e-001, 3.99999991e-002, 1.87994969e+000
1.99999996e-002, -4.40842032e-001, 3.99999991e-002, 1.87316215e+000
1.99999996e-002, -4.42043245e-001, 3.99999991e-002, 1.86807370e+000
1.99999996e-002, -4.43244457e-001, 3.99999991e-002, 1.86469758e+000
1.99999996e-002, -4.44445670e-001, 3.99999991e-002, 1.86463976e+000
1.99999996e-002, -4.45646882e-001, 3.99999991e-002, 1.87015545e+000
1.99999996e-002, -4.46848094e-001, 3.99999991e-002, 1.87567186e+000
1.99999996e-002, -4.48049307e-001, 3.99999991e-002, 1.88118887e+000
1.99999996e-002, -4.49250519e-001, 3.99999991e-002, 1.88670599e+000
1.99999996e-002, -4.50451732e-001, 3.99999991e-002, 1.89222395e+000
1.99999996e-002, -4.51652944e-001, 3.99999991e-002, 1.89774203e+000
1.99999996e-002, -4.52854156e-001, 3.99999991e-002, 1.90326071e+000
1.99999996e-002, -4.54055369e-001, 3.99999991e-002, 1.90877974e+000
1.99999996e-002, -4.55256581e-001, 3.99999991e-002, 1.91397738e+000
1.99999996e-002, -4.56457794e-001, 3.99999991e-002, 1.92009604e+000
1.99999996e-002, -4.57659006e-001, 3.99999991e-002, 1.92724228e+000
1.99999996e-002, -4.58860219e-001, 3.99999991e-002, 1.93540430e+000
1.99999996e-002, -4.60061431e-001, 3.99999991e-002, 1.94456935e+000
1.99999996e-002, -4.61262643e-001, 3.99999991e-002, 1.95472348e+000
1.99999996e-002, -4.62463856e-001, 3.99999991e-002, 1.96585143e+000
1.99999996e-002, -4.63665068e-001, 3.99999991e-002, 1.97793627e+000
1.99999996e-002, -4.64866281e-001, 3.99999991e-002, 1.98448122e+000
1.99999996e-002, -4.66067493e-001, 3.99999991e-002, 1.98504961e+000
1.99999996e-002, -4.67268705e-001, 3.99999991e-002, 1.98630047e+000
1.99999996e-002, -4.68469918e-001, 3.99999991e-002, 1.98823237e+000
1.99999996e-002, -4.69671130e-001, 3.99999991e-002, 1.99084330e+000
1.99999996e-002, -4.70872343e-001, 3.99999991e-002, 1.99413049e+000
1.99999996e-002, -4.72073555e-001, 3.99999991e-002, 1.99809074e+000
1.99999996e-002, -4.73274767e-001, 3.99999991e-002, 2.00272012e+000
1.99999996e-002, -4.74475980e-001, 3.99999991e-002, 2.00703788e+000
1.99999996e-002, -4.75677192e-001, 3.99999991e-002, 2.00405526e+000
1.99999996e-002, -4.76878405e-001, 3.99999991e-002, 2.00111532e+000
1.99999996e-002, -4.78079617e-001, 3.99999991e-002, 1.99821734e+000
1.99999996e-002, -4.79280829e-001, 3.99999991e-002, 1.99536252e+000
1.99999996e-002, -4.80482042e-001, 3.99999991e-002, 1.99255013e+000
1.99999996e-002, -4.81683254e-001, 3.99999991e-002, 1.98978102e+000
1.99999996e-002, -4.82884467e-001, 3.99999991e-002, 1.98705506e+000
1.99999996e-002, -4.84085679e-001, 3.99999991e-002, 1.98437226e+000
1.99999996e-002, -4.85286891e-001, 3.99999991e-002, 1.98966885e+000
1.99999996e-002, -4.86488104e-001, 3.99999991e-002, 1.99784708e+000
1.99999996e-002, -4.87689316e-001, 3.99999991e-002, 2.00606251e+000
1.99999996e-002, -4.88890529e-001, 3.99999991e-002, 2.01431513e+000
1.99999996e-002, -4.90091741e-001, 3.99999991e-002, 2.02260399e+000
1.99999996e-002, -4.91292953e-001, 3.99999991e-002, 2.03092885e+000
1.99999996e-002, -4.92494166e-001, 3.99999991e-002, 2.03928947e+000
1.99999996e-002, -4.93695378e-001, 3.99999991e-002, 2.04768515e+000
1.99999996e-002, -4.94896591e-001, 3.99999991e-002, 2.06234097e+000
1.99999996e-002, -4.96097803e-001, 3.99999991e-002, 2.08817935e+000
1.99999996e-002, -4.97299016e-001, 3.99999991e-002, 2.11408472e+000
1.99999996e-002, -4.98500228e-001, 3.99999991e-002, 2.14005494e+000
1.99999996e-002, -4.99701440e-001, 3.99999991e-002, 2.16608739e+000
1.99999996e-002, -5.00902653e-001, 3.99999991e-002, 2.19217992e+000
1.99999996e-002, -5.02103865e-001, 3.99999991e-002, 2.21833014e+000
1.99999996e-002, -5.03305078e-001, 3.99999991e-002, 2.24453664e+000
1.99999996e-002, -5.04506290e-001, 3.99999991e-002, 2.27126551e+000
1.99999996e-002, -5.05707502e-001, 3.99999991e-002, 2.29490542e+000
1.99999996e-002, -5.06908715e-001, 3.99999991e-002, 2.31904054e+000
1.99999996e-002, -5.08109927e-001, 3.99999991e-002, 2.34323215e+000
1.99999996e-002, -5.09311140e-001, 3.99999991e-002, 2.36747766e+000
1.99999996e-002, -5.10512352e-001, 3.99999991e-002, 2.39177585e+000
1.99999996e-002, -5.11713564e-001, 3.99999991e-002, 2.41612577e+000
1.99999996e-002, -5.12914777e-001, 3.99999991e-002, 2.44052505e+000
1.99999996e-002, -5.14115989e-001, 3.99999991e-002, 2.46497273e+000
1.99999996e-002, -5.15317202e-001, 3.99999991e-002, 2.48897147e+000
1.99999996e-002, -5.16518414e-001, 3.99999991e-002, 2.51269150e+000
1.99999996e-002, -5.17719626e-001, 3.99999991e-002, 2.53643918e+000
1.99999996e-002, -5.18920839e-001, 3.99999991e-002, 2.56021380e+000
1.99999996e-002, -5.20122051e-001, 3.99999991e-002, 2.58401394e+000
1.99999996e-002, -5.21323264e-001, 3.99999991e-002, 2.60783935e+000
1.99999996e-002, -5.22524476e-001, 3.99999991e-002, 2.63168979e+000
1.99999996e-002, -5.23725688e-001, 3.99999991e-002, 2.65556359e+000
1.99999996e-002, -5.24926901e-001, 3.99999991e-002, 2.68168473e+000
1.99999996e-002, -5.26128113e-001, 3.99999991e-002, 2.71541333e+000
1.99999996e-002, -5.27329326e-001, 3.99999991e-002, 2.74915504e+000
1.99999996e-002, -5.28530538e-001, 3.99999991e-002, 2.78290939e+000
1.99999996e-002, -5.29731750e-001, 3.99999991e-002, 2.81667709e+000
1.99999996e-002, -5.30932963e-001, 3.99999991e-002, 2.85045552e+000
1.99999996e-002, -5.32134175e-001, 3.99999991e-002, 2.88424563e+000
1.99999996e-002, -5.33335388e-001, 3.99999991e-002, 2.91804695e+000
1.99999996e-002, -5.34536600e-001, 3.99999991e-002, 2.95185876e+000
1.99999996e-002, -5.35737813e-001, 3.99999991e-002, 2.97405720e+000
1.99999996e-002, -5.36939025e-001, 3.99999991e-002, 2.99424028e+000
1.99999996e-002, -5.38140237e-001, 3.99999991e-002, 3.01443911e+000
1.99999996e-002, -5.39341450e-001, 3.99999991e-002, 3.03465366e+000
1.99999996e-002, -5.40542662e-001, 3.99999991e-002, 3.05488324e+000
1.99999996e-002, -5.41743875e-001, 3.99999991e-002, 3.07512760e+000
1.99999996e-002, -5.42945087e-001, 3.99999991e-002, 3.09538651e+000
1.99999996e-002, -5.44146299e-001, 3.99999991e-002, 3.11566019e+000
1.99999996e-002, -5.45347512e-001, 3.99999991e-002, 3.12434006e+000
1.99999996e-002, -5.46548724e-001, 3.99999991e-002, 3.12013078e+000
1.99999996e-002, -5.47749937e-001, 3.99999991e-002, 3.11593771e+000
1.99999996e-002, -5.48951149e-001, 3.99999991e-002, 3.11176205e+000
1.99999996e-002, -5.50152361e-001, 3.99999991e-002, 3.10760283e+000
1.99999996e-002, -5.51353574e-001, 3.99999991e-002, 3.10346150e+000
1.99999996e-002, -5.52554786e-001, 3.99999991e-002, 3.09933686e+000
1.99999996e-002, -5.53755999e-001, 3.99999991e-002, 3.09522915e+000
1.99999996e-002, -5.54957211e-001, 3.99999991e-002, 3.09082270e+000
1.99999996e-002, -5.56158423e-001, 3.99999991e-002, 3.08343577e+000
1.99999996e-002, -5.57359636e-001, 3.99999991e-002, 3.07605028e+000
1.99999996e-002, -5.58560848e-001, 3.99999991e-002, 3.06866646e+000
1.99999996e-002, -5.59762061e-001, 3.99999991e-002, 3.06128407e+000
1.99999996e-002, -5.60963273e-001, 3.99999991e-002, 3.05390286e+000
1.99999996e-002, -5.62164485e-001, 3.99999991e-002, 3.04652381e+000
1.99999996e-002, -5.63365698e-001, 3.99999991e-002, 3.03914666e+000
1.99999996e-002, -5.64566910e-001, 3.99999991e-002, 3.03177071e+000
1.99999996e-002, -5.65768123e-001, 3.99999991e-002, 3.02675438e+000
1.99999996e-002, -5.66969335e-001, 3.99999991e-002, 3.02266502e+000
1.99999996e-002, -5.68170547e-001, 3.99999991e-002, 3.01858521e+000
1.99999996e-002, -5.69371760e-001, 3.99999991e-002, 3.01451612e+000
1.99999996e-002, -5.70572972e-001, 3.99999991e-002, 3.01045585e+000
1.99999996e-002, -5.71774185e-001, 3.99999991e-002, 3.00640512e+000
1.99999996e-002, -5.72975397e-001, 3.99999991e-002, 3.00236487e+000
1.99999996e-002, -5.74176610e-001, 3.99999991e-002, 2.99833417e+000
1.99999996e-002, -5.75377822e-001, 3.99999991e-002, 2.99370337e+000
1.99999996e-002, -5.76579034e-001, 3.99999991e-002, 2.98792386e+000
1.99999996e-002, -5.77780247e-001, 3.99999991e-002, 2.98218822e+000
1.99999996e-002, -5.78981459e-001, 3.99999991e-002, 2.97649455e+000
1.99999996e-002, -5.80182672e-001, 3.99999991e-002, 2.97084570e+000
1.99999996e-002, -5.81383884e-001, 3.99999991e-002, 2.96523952e+000
1.99999996e-002, -5.82585096e-001, 3.99999991e-002, 2.95967746e+000
1.99999996e-002, -5.83786309e-001, 3.99999991e-002, 2.95415926e+000
1.99999996e-002, -5.84987521e-001, 3.99999991e-002, 2.94868612e+000
1.99999996e-002, -5.86188734e-001, 3.99999991e-002, 2.94665599e+000
1.99999996e-002, -5.87389946e-001, 3.99999991e-002, 2.94477606e+000
1.99999996e-002, -5.88591158e-001, 3.99999991e-002, 2.94292283e+000
1.99999996e-002, -5.89792371e-001, 3.99999991e-002, 2.94109583e+000
1.99999996e-002, -5.90993583e-001, 3.99999991e-002, 2.93929553e+000
1.99999996e-002, -5.92194796e-001, 3.99999991e-002, 2.93752265e+000
1.99999996e-002, -5.93396008e-001, 3.99999991e-002, 2.93577647e+000
1.99999996e-002, -5.94597220e-001, 3.99999991e-002, 2.93405652e+000
1.99999996e-002, -5.95798433e-001, 3.99999991e-002, 2.93835258e+000
1.99999996e-002, -5.96999645e-001, 3.99999991e-002, 2.94686341e+000
1.99999996e-002, -5.98200858e-001, 3.99999991e-002, 2.95537996e+000
1.99999996e-002, -5.99402070e-001, 3.99999991e-002, 2.96390271e+000
1.99999996e-002, -6.00603282e-001, 3.99999991e-002, 2.97243023e+000
1.99999996e-002, -6.01804495e-001, 3.99999991e-002, 2.98096395e+000
1.99999996e-002, -6.03005707e-001, 3.99999991e-002, 2.98950291e+000
1.99999996e-002, -6.04206920e-001, 3.99999991e-002, 2.99804711e+000
1.99999996e-002, -6.05408132e-001, 3.99999991e-002, 3.00564456e+000
1.99999996e-002, -6.06609344e-001, 3.99999991e-002, 3.00973296e+000
1.99999996e-002, -6.07810557e-001, 3.99999991e-002, 3.01390719e+000
1.99999996e-002, -6.09011769e-001, 3.99999991e-002, 3.01816702e+000
1.99999996e-002, -6.10212982e-001, 3.99999991e-002, 3.02251196e+000
1.99999996e-002, -6.11414194e-001, 3.99999991e-002, 3.02694154e+000
1.99999996e-002, -6.12615407e-001, 3.99999991e-002, 3.03145623e+000
1.99999996e-002, -6.13816619e-001, 3.99999991e-002, 3.03605437e+000
1.99999996e-002, -6.15017831e-001, 3.99999991e-002, 3.04073691e+000
1.99999996e-002, -6.16219044e-001, 3.99999991e-002, 3.03486490e+000
1.99999996e-002, -6.17420256e-001, 3.99999991e-002, 3.02709293e+000
1.99999996e-002, -6.18621469e-001, 3.99999991e-002, 3.01956415e+000
1.99999996e-002, -6.19822681e-001, 3.99999991e-002, 3.01228166e+000
1.99999996e-002, -6.21023893e-001, 3.99999991e-002, 3.00524688e+000
1.99999996e-002, -6.22225106e-001, 3.99999991e-002, 2.99846125e+000
1.99999996e-002, -6.23426318e-001, 3.99999991e-002, 2.99192667e+000
1.99999996e-002, -6.24627531e-001, 3.99999991e-002, 2.98564506e+000
1.99999996e-002, -6.25828743e-001, 3.99999991e-002, 2.97941160e+000
1.99999996e-002, -6.27029955e-001, 3.99999991e-002, 2.97309661e+000
1.99999996e-002, -6.28231168e-001, 3.99999991e-002, 2.96691942e+000
1.99999996e-002, -6.29432380e-001, 3.99999991e-002, 2.96088028e+000
1.99999996e-002, -6.30633593e-001, 3.99999991e-002, 2.95498061e+000
1.99999996e-002, -6.31834805e-001, 3.99999991e-002, 2.94922090e+000
1.99999996e-002, -6.33036017e-001, 3.99999991e-002, 2.94360209e+000
1.99999996e-002, -6.34237230e-001, 3.99999991e-002, 2.93812466e+000
1.99999996e-002, -6.35438442e-001, 3.99999991e-002, 2.93341517e+000
1.99999996e-002, -6.36639655e-001, 3.99999991e-002, 2.93607140e+000
1.99999996e-002, -6.37840867e-001, 3.99999991e-002, 2.93875265e+000
1.99999996e-002, -6.39042079e-001, 3.99999991e-002, 2.94145942e+000
1.99999996e-002, -6.40243292e-001, 3.99999991e-002, 2.94419241e+000
1.99999996e-002, -6.41444504e-001, 3.99999991e-002, 2.94695091e+000
1.99999996e-002, -6.42645717e-001, 3.99999991e-002, 2.94973516e+000
1.99999996e-002, -6.43846929e-001, 3.99999991e-002, 2.95254421e+000
1.99999996e-002, -6.45048141e-001, 3.99999991e-002, 2.95537901e+000
1.99999996e-002, -6.46249354e-001, 3.99999991e-002, 2.96126390e+000
1.99999996e-002, -6.47450566e-001, 3.99999991e-002, 2.96849775e+000
1.99999996e-002, -6.48651779e-001, 3.99999991e-002, 2.97579837e+000
1.99999996e-002, -6.49852991e-001, 3.99999991e-002, 2.98316455e+000
1.99999996e-002, -6.51054204e-001, 3.99999991e-002, 2.99059534e+000
1.99999996e-002, -6.52255416e-001, 3.99999991e-002, 2.99809194e+000
1.99999996e-002, -6.53456628e-001, 3.99999991e-002, 3.00565267e+000
1.99999996e-002, -6.54657841e-001, 3.99999991e-002, 3.01327729e+000
1.99999996e-002, -6.55859053e-001, 3.99999991e-002, 3.01850080e+000
1.99999996e-002, -6.57060266e-001, 3.99999991e-002, 3.01862431e+000
1.99999996e-002, -6.58261478e-001, 3.99999991e-002, 3.01875162e+000
1.99999996e-002, -6.59462690e-001, 3.99999991e-002, 3.01888251e+000
1.99999996e-002, -6.60663903e-001, 3.99999991e-002, 3.01901746e+000
1.99999996e-002, -6.61865115e-001, 3.99999991e-002, 3.01915622e+000
1.99999996e-002, -6.63066328e-001, 3.99999991e-002, 3.01929855e+000
1.99999996e-002, -6.64267540e-001, 3.99999991e-002, 3.01944494e+000
1.99999996e-002, -6.65468752e-001, 3.99999991e-002, 3.01959515e+000
1.99999996e-002, -6.66669965e-001, 3.99999991e-002, 3.01884866e+000
1.99999996e-002, -6.67871177e-001, 3.99999991e-002, 3.01805902e+000
1.99999996e-002, -6.69072390e-001, 3.99999991e-002, 3.01727653e+000
1.99999996e-002, -6.70273602e-001, 3.99999991e-002, 3.01650095e+000
1.99999996e-002, -6.71474814e-001, 3.99999991e-002, 3.01573229e+000
1.99999996e-002, -6.72676027e-001, 3.99999991e-002, 3.01497078e+000
1.99999996e-002, -6.73877239e-001, 3.99999991e-002, 3.01421666e+000
1.99999996e-002, -6.75078452e-001, 3.99999991e-002, 3.01346970e+000
1.99999996e-002, -6.76279664e-001, 3.99999991e-002, 3.01199269e+000
1.99999996e-002, -6.77480876e-001, 3.99999991e-002, 3.01002884e+000
1.99999996e-002, -6.78682089e-001, 3.99999991e-002, 3.00815105e+000
1.99999996e-002, -6.79883301e-001, 3.99999991e-002, 3.00636005e+000
1.99999996e-002, -6.81084514e-001, 3.99999991e-002, 3.00465584e+000
1.99999996e-002, -6.82285726e-001, 3.99999991e-002, 3.00303793e+000
1.99999996e-002, -6.83486938e-001, 3.99999991e-002, 3.00150704e+000
1.99999996e-002, -6.84688151e-001, 3.99999991e-002, 3.00006366e+000
1.99999996e-002, -6.85889363e-001, 3.99999991e-002, 2.99907708e+000
1.99999996e-002, -6.87090576e-001, 3.99999991e-002, 3.00006175e+000
1.99999996e-002, -6.88291788e-001, 3.99999991e-002, 3.00170326e+000
1.99999996e-002, -6.89493001e-001, 3.99999991e-002, 3.00399995e+000
1.99999996e-002, -6.90694213e-001, 3.99999991e-002, 3.00694990e+000
1.99999996e-002, -6.91895425e-001, 3.99999991e-002, 3.01055193e+000
1.99999996e-002, -6.93096638e-001, 3.99999991e-002, 3.01480341e+000
1.99999996e-002, -6.94297850e-001, 3.99999991e-002, 3.01970172e+000
1.99999996e-002, -6.95499063e-001, 3.99999991e-002, 3.02524352e+000
1.99999996e-002, -6.96700275e-001, 3.99999991e-002, 3.06332731e+000
1.99999996e-002, -6.97901487e-001, 3.99999991e-002, 3.10934281e+000
1.99999996e-002, -6.99102700e-001, 3.99999991e-002, 3.15606332e+000
1.99999996e-002, -7.00303912e-001, 3.99999991e-002, 3.20345831e+000
1.99999996e-002, -7.01505125e-001, 3.99999991e-002, 3.25149775e+000
1.99999996e-002, -7.02706337e-001, 3.99999991e-002, 3.30015326e+000
1.99999996e-002, -7.03907549e-001, 3.99999991e-002, 3.34939861e+000
1.99999996e-002, -7.05108762e-001, 3.99999991e-002, 3.39920807e+000
1.99999996e-002, -7.06309974e-001, 3.99999991e-002, 3.45477152e+000
1.99999996e-002, -7.07511187e-001, 3.99999991e-002, 3.51720405e+000
1.99999996e-002, -7.08712399e-001, 3.99999991e-002, 3.57964849e+000
1.99999996e-002, -7.09913611e-001, 3.99999991e-002, 3.64210224e+000
1.99999996e-002, -7.11114824e-001, 3.99999991e-002, 3.70456672e+000
1.99999996e-002, -7.12316036e-001, 3.99999991e-002, 3.76704025e+000
1.99999996e-002, -7.13517249e-001, 3.99999991e-002, 3.82952261e+000
1.99999996e-002, -7.14718461e-001, 3.99999991e-002, 3.89201355e+000
1.99999996e-002, -7.15919673e-001, 3.99999991e-002, 3.95234346e+000
1.99999996e-002, -7.17120886e-001, 3.99999991e-002, 3.97996640e+000
1.99999996e-002, -7.18322098e-001, 3.99999991e-002, 4.00761747e+000
1.99999996e-002, -7.19523311e-001, 3.99999991e-002, 4.03529644e+000
1.99999996e-002, -7.20724523e-001, 3.99999991e-002, 4.06300163e+000
1.99999996e-002, -7.21925735e-001, 3.99999991e-002, 4.09073353e+000
1.99999996e-002, -7.23126948e-001, 3.99999991e-002, 4.11849165e+000
1.99999996e-002, -7.24328160e-001, 3.99999991e-002, 4.14627504e+000
1.99999996e-002, -7.25529373e-001, 3.99999991e-002, 4.17408228e+000
1.99999996e-002, -7.26730585e-001, 3.99999991e-002, 4.19313526e+000
1.99999996e-002, -7.27931798e-001, 3.99999991e-002, 4.20815659e+000
1.99999996e-002, -7.29133010e-001, 3.99999991e-002, 4.22317791e+000
1.99999996e-002, -7.30334222e-001, 3.99999991e-002, 4.23820019e+000
1.99999996e-002, -7.31535435e-001, 3.99999991e-002, 4.25322247e+000
1.99999996e-002, -7.32736647e-001, 3.99999991e-002, 4.26824522e+000
1.99999996e-002, -7.33937860e-001, 3.99999991e-002, 4.28326893e+000
1.99999996e-002, -7.35139072e-001, 3.99999991e-002, 4.29829168e+000
1.99999996e-002, -7.36340284e-001, 3.99999991e-002, 4.31157351e+000
1.99999996e-002, -7.37541497e-001, 3.99999991e-002, 4.32096052e+000
1.99999996e-002, -7.38742709e-001, 3.99999991e-002, 4.33037615e+000
1.99999996e-002, -7.39943922e-001, 3.99999991e-002, 4.33981991e+000
1.99999996e-002, -7.41145134e-001, 3.99999991e-002, 4.34929276e+000
1.99999996e-002, -7.42346346e-001, 3.99999991e-002, 4.35879326e+000
1.99999996e-002, -7.43547559e-001, 3.99999991e-002, 4.36832047e+000
1.99999996e-002, -7.44748771e-001, 3.99999991e-002, 4.37787580e+000
1.99999996e-002, -7.45949984e-001, 3.99999991e-002, 4.38745832e+000
1.99999996e-002, -7.47151196e-001, 3.99999991e-002, 4.37408447e+000
1.99999996e-002, -7.48352408e-001, 3.99999991e-002, 4.35923672e+000
1.99999996e-002, -7.49553621e-001, 3.99999991e-002, 4.34465027e+000
1.99999996e-002, -7.50754833e-001, 3.99999991e-002, 4.33032846e+000
1.99999996e-002, -7.51956046e-001, 3.99999991e-002, 4.31627417e+000
1.99999996e-002, -7.53157258e-001, 3.99999991e-002, 4.30248928e+000
1.99999996e-002, -7.54358470e-001, 3.99999991e-002, 4.28897715e+000
1.99999996e-002, -7.55559683e-001, 3.99999991e-002, 4.27574015e+000
1.99999996e-002, -7.56760895e-001, 3.99999991e-002, 4.25346231e+000
1.99999996e-002, -7.57962108e-001, 3.99999991e-002, 4.22418976e+000
1.99999996e-002, -7.59163320e-001, 3.99999991e-002, 4.19555712e+000
1.99999996e-002, -7.60364532e-001, 3.99999991e-002, 4.16757584e+000
1.99999996e-002, -7.61565745e-001, 3.99999991e-002, 4.14026070e+000
1.99999996e-002, -7.62766957e-001, 3.99999991e-002, 4.11362362e+000
1.99999996e-002, -7.63968170e-001, 3.99999991e-002, 4.08767843e+000
1.99999996e-002, -7.65169382e-001, 3.99999991e-002, 4.06243896e+000
1.99999996e-002, -7.66370595e-001, 3.99999991e-002, 4.03884506e+000
1.99999996e-002, -7.67571807e-001, 3.99999991e-002, 4.02006960e+000
1.99999996e-002, -7.68773019e-001, 3.99999991e-002, 4.00166368e+000
1.99999996e-002, -7.69974232e-001, 3.99999991e-002, 3.98363352e+000
1.99999996e-002, -7.71175444e-001, 3.99999991e-002, 3.96598315e+000
1.99999996e-002, -7.72376657e-001, 3.99999991e-002, 3.94871759e+000
1.99999996e-002, -7.73577869e-001, 3.99999991e-002, 3.93184257e+000
1.99999996e-002, -7.74779081e-001, 3.99999991e-002, 3.91536403e+000
1.99999996e-002, -7.75980294e-001, 3.99999991e-002, 3.89928484e+000
1.99999996e-002, -7.77181506e-001, 3.99999991e-002, 3.89512897e+000
1.99999996e-002, -7.78382719e-001, 3.99999991e-002, 3.89392686e+000
1.99999996e-002, -7.79583931e-001, 3.99999991e-002, 3.89274120e+000
1.99999996e-002, -7.80785143e-001, 3.99999991e-002, 3.89157248e+000
1.99999996e-002, -7.81986356e-001, 3.99999991e-002, 3.89041972e+000
1.99999996e-002, -7.83187568e-001, 3.99999991e-002, 3.88928342e+000
1.99999996e-002, -7.84388781e-001, 3.99999991e-002, 3.88816357e+000
1.99999996e-002, -7.85589993e-001, 3.99999991e-002, 3.88706017e+000
1.99999996e-002, -7.86791205e-001, 3.99999991e-002, 3.88794827e+000
1.99999996e-002, -7.87992418e-001, 3.99999991e-002, 3.89172864e+000
1.99999996e-002, -7.89193630e-001, 3.99999991e-002, 3.89575768e+000
1.99999996e-002, -7.90394843e-001, 3.99999991e-002, 3.90003443e+000
1.99999996e-002, -7.91596055e-001, 3.99999991e-002, 3.90455770e+000
1.99999996e-002, -7.92797267e-001, 3.99999991e-002, 3.90932775e+000
1.99999996e-002, -7.93998480e-001, 3.99999991e-002, 3.91434216e+000
1.99999996e-002, -7.95199692e-001, 3.99999991e-002, 3.91960073e+000
1.99999996e-002, -7.96400905e-001, 3.99999991e-002, 3.92431283e+000
1.99999996e-002, -7.97602117e-001, 3.99999991e-002, 3.91215968e+000
1.99999996e-002, -7.98803329e-001, 3.99999991e-002, 3.90009618e+000
1.99999996e-002, -8.00004542e-001, 3.99999991e-002, 3.88812399e+000
1.99999996e-002, -8.01205754e-001, 3.99999991e-002, 3.87624383e+000
1.99999996e-002, -8.02406967e-001, 3.99999991e-002, 3.86445546e+000
1.99999996e-002, -8.03608179e-001, 3.99999991e-002, 3.85276079e+000
1.99999996e-002, -8.04809391e-001, 3.99999991e-002, 3.84116030e+000
1.99999996e-002, -8.06010604e-001, 3.99999991e-002, 3.82965517e+000
1.99999996e-002, -8.07211816e-001, 3.99999991e-002, 3.81121325e+000
1.99999996e-002, -8.08413029e-001, 3.99999991e-002, 3.78928065e+000
1.99999996e-002, -8.09614241e-001, 3.99999991e-002, 3.76735830e+000
1.99999996e-002, -8.10815454e-001, 3.99999991e-002, 3.74544740e+000
1.99999996e-002, -8.12016666e-001, 3.99999991e-002, 3.72354770e+000
1.99999996e-002, -8.13217878e-001, 3.99999991e-002, 3.70165896e+000
1.99999996e-002, -8.14419091e-001, 3.99999991e-002, 3.67978168e+000
1.99999996e-002, -8.15620303e-001, 3.99999991e-002, 3.65791631e+000
1.99999996e-002, -8.16821516e-001, 3.99999991e-002, 3.64028907e+000
1.99999996e-002, -8.18022728e-001, 3.99999991e-002, 3.63299227e+000
1.99999996e-002, -8.19223940e-001, 3.99999991e-002, 3.62569737e+000
1.99999996e-002, -8.20425153e-001, 3.99999991e-002, 3.61840534e+000
1.99999996e-002, -8.21626365e-001, 3.99999991e-002, 3.61111546e+000
1.99999996e-002, -8.22827578e-001, 3.99999991e-002, 3.60382795e+000
1.99999996e-002, -8.24028790e-001, 3.99999991e-002, 3.59654331e+000
1.99999996e-002, -8.25230002e-001, 3.99999991e-002, 3.58926105e+000
1.99999996e-002, -8.26431215e-001, 3.99999991e-002, 3.58198118e+000
1.99999996e-002, -8.27632427e-001, 3.99999991e-002, 3.58241296e+000
1.99999996e-002, -8.28833640e-001, 3.99999991e-002, 3.58357906e+000
1.99999996e-002, -8.30034852e-001, 3.99999991e-002, 3.58474588e+000
1.99999996e-002, -8.31236064e-001, 3.99999991e-002, 3.58591294e+000
1.99999996e-002, -8.32437277e-001, 3.99999991e-002, 3.58708000e+000
1.99999996e-002, -8.33638489e-001, 3.99999991e-002, 3.58824778e+000
1.99999996e-002, -8.34839702e-001, 3.99999991e-002, 3.58941579e+000
1.99999996e-002, -8.36040914e-001, 3.99999991e-002, 3.59058404e+000
1.99999996e-002, -8.37242126e-001, 3.99999991e-002, 3.58303928e+000
1.99999996e-002, -8.38443339e-001, 3.99999991e-002, 3.56795716e+000
1.99999996e-002, -8.39644551e-001, 3.99999991e-002, 3.55289650e+000
1.99999996e-002, -8.40845764e-001, 3.99999991e-002, 3.53785825e+000
1.99999996e-002, -8.42046976e-001, 3.99999991e-002, 3.52284241e+000
1.99999996e-002, -8.43248188e-001, 3.99999991e-002, 3.50784969e+000
1.99999996e-002, -8.44449401e-001, 3.99999991e-002, 3.49287963e+000
1.99999996e-002, -8.45650613e-001, 3.99999991e-002, 3.47793293e+000
1.99999996e-002, -8.46851826e-001, 3.99999991e-002, 3.45985365e+000
1.99999996e-002, -8.48053038e-001, 3.99999991e-002, 3.42508483e+000
1.99999996e-002, -8.49254251e-001, 3.99999991e-002, 3.39049172e+000
