
[Name]
Line 1

[Data]
X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
9.99999978e-003, -4.19220209e-001, 5.00000007e-002, 1.64483178e+000
9.99999978e-003, -4.20421422e-001, 5.00000007e-002, 1.60631466e+000
9.99999978e-003, -4.21622634e-001, 5.00000007e-002, 1.56784022e+000
9.99999978e-003, -4.22823846e-001, 5.00000007e-002, 1.52941155e+000
9.99999978e-003, -4.24025059e-001, 5.00000007e-002, 1.49103260e+000
9.99999978e-003, -4.25226271e-001, 5.00000007e-002, 1.44989002e+000
9.99999978e-003, -4.26427484e-001, 5.00000007e-002, 1.40926397e+000
9.99999978e-003, -4.27628696e-001, 5.00000007e-002, 1.36958683e+000
9.99999978e-003, -4.28829908e-001, 5.00000007e-002, 1.33094347e+000
9.99999978e-003, -4.30031121e-001, 5.00000007e-002, 1.29342651e+000
9.99999978e-003, -4.31232333e-001, 5.00000007e-002, 1.25713658e+000
9.99999978e-003, -4.32433546e-001, 5.00000007e-002, 1.22218359e+000
9.99999978e-003, -4.33634758e-001, 5.00000007e-002, 1.18868518e+000
9.99999978e-003, -4.34835970e-001, 5.00000007e-002, 1.15552342e+000
9.99999978e-003, -4.36037183e-001, 5.00000007e-002, 1.12338829e+000
9.99999978e-003, -4.37238395e-001, 5.00000007e-002, 1.09371996e+000
9.99999978e-003, -4.38439608e-001, 5.00000007e-002, 1.06672478e+000
9.99999978e-003, -4.39640820e-001, 5.00000007e-002, 1.04260993e+000
9.99999978e-003, -4.40842032e-001, 5.00000007e-002, 1.02157986e+000
9.99999978e-003, -4.42043245e-001, 5.00000007e-002, 1.00382829e+000
9.99999978e-003, -4.43244457e-001, 5.00000007e-002, 9.89531636e-001
9.99999978e-003, -4.44445670e-001, 5.00000007e-002, 9.77302730e-001
9.99999978e-003, -4.45646882e-001, 5.00000007e-002, 9.58216906e-001
9.99999978e-003, -4.46848094e-001, 5.00000007e-002, 9.39577401e-001
9.99999978e-003, -4.48049307e-001, 5.00000007e-002, 9.21411216e-001
9.99999978e-003, -4.49250519e-001, 5.00000007e-002, 9.03747022e-001
9.99999978e-003, -4.50451732e-001, 5.00000007e-002, 8.86614680e-001
9.99999978e-003, -4.51652944e-001, 5.00000007e-002, 8.70045722e-001
9.99999978e-003, -4.52854156e-001, 5.00000007e-002, 8.54072869e-001
9.99999978e-003, -4.54055369e-001, 5.00000007e-002, 8.38730335e-001
9.99999978e-003, -4.55256581e-001, 5.00000007e-002, 8.22048485e-001
9.99999978e-003, -4.56457794e-001, 5.00000007e-002, 8.05510998e-001
9.99999978e-003, -4.57659006e-001, 5.00000007e-002, 7.89730847e-001
9.99999978e-003, -4.58860219e-001, 5.00000007e-002, 7.74754047e-001
9.99999978e-003, -4.60061431e-001, 5.00000007e-002, 7.60628104e-001
9.99999978e-003, -4.61262643e-001, 5.00000007e-002, 7.47401237e-001
9.99999978e-003, -4.62463856e-001, 5.00000007e-002, 7.35122204e-001
9.99999978e-003, -4.63665068e-001, 5.00000007e-002, 7.23838985e-001
9.99999978e-003, -4.64866281e-001, 5.00000007e-002, 7.17322946e-001
9.99999978e-003, -4.66067493e-001, 5.00000007e-002, 7.17719257e-001
9.99999978e-003, -4.67268705e-001, 5.00000007e-002, 7.19702482e-001
9.99999978e-003, -4.68469918e-001, 5.00000007e-002, 7.23259807e-001
9.99999978e-003, -4.69671130e-001, 5.00000007e-002, 7.28367925e-001
9.99999978e-003, -4.70872343e-001, 5.00000007e-002, 7.34994709e-001
9.99999978e-003, -4.72073555e-001, 5.00000007e-002, 7.43099391e-001
9.99999978e-003, -4.73274767e-001, 5.00000007e-002, 7.52634406e-001
9.99999978e-003, -4.74475980e-001, 5.00000007e-002, 7.63449490e-001
9.99999978e-003, -4.75677192e-001, 5.00000007e-002, 7.72329390e-001
9.99999978e-003, -4.76878405e-001, 5.00000007e-002, 7.81971812e-001
9.99999978e-003, -4.78079617e-001, 5.00000007e-002, 7.92348564e-001
9.99999978e-003, -4.79280829e-001, 5.00000007e-002, 8.03431511e-001
9.99999978e-003, -4.80482042e-001, 5.00000007e-002, 8.15191805e-001
9.99999978e-003, -4.81683254e-001, 5.00000007e-002, 8.27600479e-001
9.99999978e-003, -4.82884467e-001, 5.00000007e-002, 8.40628982e-001
9.99999978e-003, -4.84085679e-001, 5.00000007e-002, 8.54248762e-001
9.99999978e-003, -4.85286891e-001, 5.00000007e-002, 8.65557373e-001
9.99999978e-003, -4.86488104e-001, 5.00000007e-002, 8.75498772e-001
9.99999978e-003, -4.87689316e-001, 5.00000007e-002, 8.85474205e-001
9.99999978e-003, -4.88890529e-001, 5.00000007e-002, 8.95481884e-001
9.99999978e-003, -4.90091741e-001, 5.00000007e-002, 9.05521154e-001
9.99999978e-003, -4.91292953e-001, 5.00000007e-002, 9.15590823e-001
9.99999978e-003, -4.92494166e-001, 5.00000007e-002, 9.25689936e-001
9.99999978e-003, -4.93695378e-001, 5.00000007e-002, 9.35817659e-001
9.99999978e-003, -4.94896591e-001, 5.00000007e-002, 9.48782802e-001
9.99999978e-003, -4.96097803e-001, 5.00000007e-002, 9.68784690e-001
9.99999978e-003, -4.97299016e-001, 5.00000007e-002, 9.88863409e-001
9.99999978e-003, -4.98500228e-001, 5.00000007e-002, 1.00901461e+000
9.99999978e-003, -4.99701440e-001, 5.00000007e-002, 1.02923393e+000
9.99999978e-003, -5.00902653e-001, 5.00000007e-002, 1.04951751e+000
9.99999978e-003, -5.02103865e-001, 5.00000007e-002, 1.06986153e+000
9.99999978e-003, -5.03305078e-001, 5.00000007e-002, 1.09026277e+000
9.99999978e-003, -5.04506290e-001, 5.00000007e-002, 1.11071825e+000
9.99999978e-003, -5.05707502e-001, 5.00000007e-002, 1.15691733e+000
9.99999978e-003, -5.06908715e-001, 5.00000007e-002, 1.20579267e+000
9.99999978e-003, -5.08109927e-001, 5.00000007e-002, 1.25491691e+000
9.99999978e-003, -5.09311140e-001, 5.00000007e-002, 1.30426168e+000
9.99999978e-003, -5.10512352e-001, 5.00000007e-002, 1.35380340e+000
9.99999978e-003, -5.11713564e-001, 5.00000007e-002, 1.40352058e+000
9.99999978e-003, -5.12914777e-001, 5.00000007e-002, 1.45339572e+000
9.99999978e-003, -5.14115989e-001, 5.00000007e-002, 1.50341284e+000
9.99999978e-003, -5.15317202e-001, 5.00000007e-002, 1.56816208e+000
9.99999978e-003, -5.16518414e-001, 5.00000007e-002, 1.64532340e+000
9.99999978e-003, -5.17719626e-001, 5.00000007e-002, 1.72253311e+000
9.99999978e-003, -5.18920839e-001, 5.00000007e-002, 1.79978466e+000
9.99999978e-003, -5.20122051e-001, 5.00000007e-002, 1.87707317e+000
9.99999978e-003, -5.21323264e-001, 5.00000007e-002, 1.95439434e+000
9.99999978e-003, -5.22524476e-001, 5.00000007e-002, 2.03174400e+000
9.99999978e-003, -5.23725688e-001, 5.00000007e-002, 2.10911965e+000
9.99999978e-003, -5.24926901e-001, 5.00000007e-002, 2.18306351e+000
9.99999978e-003, -5.26128113e-001, 5.00000007e-002, 2.23997784e+000
9.99999978e-003, -5.27329326e-001, 5.00000007e-002, 2.29707098e+000
9.99999978e-003, -5.28530538e-001, 5.00000007e-002, 2.35433054e+000
9.99999978e-003, -5.29731750e-001, 5.00000007e-002, 2.41174412e+000
9.99999978e-003, -5.30932963e-001, 5.00000007e-002, 2.46930146e+000
9.99999978e-003, -5.32134175e-001, 5.00000007e-002, 2.52699256e+000
9.99999978e-003, -5.33335388e-001, 5.00000007e-002, 2.58480859e+000
9.99999978e-003, -5.34536600e-001, 5.00000007e-002, 2.64274120e+000
9.99999978e-003, -5.35737813e-001, 5.00000007e-002, 2.67683792e+000
9.99999978e-003, -5.36939025e-001, 5.00000007e-002, 2.70494294e+000
9.99999978e-003, -5.38140237e-001, 5.00000007e-002, 2.73321486e+000
9.99999978e-003, -5.39341450e-001, 5.00000007e-002, 2.76164889e+000
9.99999978e-003, -5.40542662e-001, 5.00000007e-002, 2.79023981e+000
9.99999978e-003, -5.41743875e-001, 5.00000007e-002, 2.81898260e+000
9.99999978e-003, -5.42945087e-001, 5.00000007e-002, 2.84787321e+000
9.99999978e-003, -5.44146299e-001, 5.00000007e-002, 2.87690687e+000
9.99999978e-003, -5.45347512e-001, 5.00000007e-002, 2.90252852e+000
9.99999978e-003, -5.46548724e-001, 5.00000007e-002, 2.92338181e+000
9.99999978e-003, -5.47749937e-001, 5.00000007e-002, 2.94430375e+000
9.99999978e-003, -5.48951149e-001, 5.00000007e-002, 2.96529317e+000
9.99999978e-003, -5.50152361e-001, 5.00000007e-002, 2.98634911e+000
9.99999978e-003, -5.51353574e-001, 5.00000007e-002, 3.00746965e+000
9.99999978e-003, -5.52554786e-001, 5.00000007e-002, 3.02865362e+000
9.99999978e-003, -5.53755999e-001, 5.00000007e-002, 3.04989982e+000
9.99999978e-003, -5.54957211e-001, 5.00000007e-002, 3.07050061e+000
9.99999978e-003, -5.56158423e-001, 5.00000007e-002, 3.07777762e+000
9.99999978e-003, -5.57359636e-001, 5.00000007e-002, 3.08509040e+000
9.99999978e-003, -5.58560848e-001, 5.00000007e-002, 3.09243846e+000
9.99999978e-003, -5.59762061e-001, 5.00000007e-002, 3.09982181e+000
9.99999978e-003, -5.60963273e-001, 5.00000007e-002, 3.10723996e+000
9.99999978e-003, -5.62164485e-001, 5.00000007e-002, 3.11469316e+000
9.99999978e-003, -5.63365698e-001, 5.00000007e-002, 3.12218070e+000
9.99999978e-003, -5.64566910e-001, 5.00000007e-002, 3.12970233e+000
9.99999978e-003, -5.65768123e-001, 5.00000007e-002, 3.12717605e+000
9.99999978e-003, -5.66969335e-001, 5.00000007e-002, 3.11986303e+000
9.99999978e-003, -5.68170547e-001, 5.00000007e-002, 3.11255288e+000
9.99999978e-003, -5.69371760e-001, 5.00000007e-002, 3.10524654e+000
9.99999978e-003, -5.70572972e-001, 5.00000007e-002, 3.09794307e+000
9.99999978e-003, -5.71774185e-001, 5.00000007e-002, 3.09064341e+000
9.99999978e-003, -5.72975397e-001, 5.00000007e-002, 3.08334637e+000
9.99999978e-003, -5.74176610e-001, 5.00000007e-002, 3.07605314e+000
9.99999978e-003, -5.75377822e-001, 5.00000007e-002, 3.06606102e+000
9.99999978e-003, -5.76579034e-001, 5.00000007e-002, 3.04992604e+000
9.99999978e-003, -5.77780247e-001, 5.00000007e-002, 3.03379440e+000
9.99999978e-003, -5.78981459e-001, 5.00000007e-002, 3.01766753e+000
9.99999978e-003, -5.80182672e-001, 5.00000007e-002, 3.00154424e+000
9.99999978e-003, -5.81383884e-001, 5.00000007e-002, 2.98542547e+000
9.99999978e-003, -5.82585096e-001, 5.00000007e-002, 2.96931028e+000
9.99999978e-003, -5.83786309e-001, 5.00000007e-002, 2.95319986e+000
9.99999978e-003, -5.84987521e-001, 5.00000007e-002, 2.93709373e+000
9.99999978e-003, -5.86188734e-001, 5.00000007e-002, 2.91793537e+000
9.99999978e-003, -5.87389946e-001, 5.00000007e-002, 2.89856410e+000
9.99999978e-003, -5.88591158e-001, 5.00000007e-002, 2.87919617e+000
9.99999978e-003, -5.89792371e-001, 5.00000007e-002, 2.85983276e+000
9.99999978e-003, -5.90993583e-001, 5.00000007e-002, 2.84047294e+000
9.99999978e-003, -5.92194796e-001, 5.00000007e-002, 2.82111764e+000
9.99999978e-003, -5.93396008e-001, 5.00000007e-002, 2.80176616e+000
9.99999978e-003, -5.94597220e-001, 5.00000007e-002, 2.78241920e+000
9.99999978e-003, -5.95798433e-001, 5.00000007e-002, 2.76195073e+000
9.99999978e-003, -5.96999645e-001, 5.00000007e-002, 2.74060845e+000
9.99999978e-003, -5.98200858e-001, 5.00000007e-002, 2.71926832e+000
9.99999978e-003, -5.99402070e-001, 5.00000007e-002, 2.69793010e+000
9.99999978e-003, -6.00603282e-001, 5.00000007e-002, 2.67659426e+000
9.99999978e-003, -6.01804495e-001, 5.00000007e-002, 2.65526056e+000
9.99999978e-003, -6.03005707e-001, 5.00000007e-002, 2.63392901e+000
9.99999978e-003, -6.04206920e-001, 5.00000007e-002, 2.61259937e+000
9.99999978e-003, -6.05408132e-001, 5.00000007e-002, 2.59060597e+000
9.99999978e-003, -6.06609344e-001, 5.00000007e-002, 2.56575489e+000
9.99999978e-003, -6.07810557e-001, 5.00000007e-002, 2.54091573e+000
9.99999978e-003, -6.09011769e-001, 5.00000007e-002, 2.51608896e+000
9.99999978e-003, -6.10212982e-001, 5.00000007e-002, 2.49127483e+000
9.99999978e-003, -6.11414194e-001, 5.00000007e-002, 2.46647334e+000
9.99999978e-003, -6.12615407e-001, 5.00000007e-002, 2.44168544e+000
9.99999978e-003, -6.13816619e-001, 5.00000007e-002, 2.41691136e+000
9.99999978e-003, -6.15017831e-001, 5.00000007e-002, 2.39215159e+000
9.99999978e-003, -6.16219044e-001, 5.00000007e-002, 2.36175394e+000
9.99999978e-003, -6.17420256e-001, 5.00000007e-002, 2.33009768e+000
9.99999978e-003, -6.18621469e-001, 5.00000007e-002, 2.29846573e+000
9.99999978e-003, -6.19822681e-001, 5.00000007e-002, 2.26685786e+000
9.99999978e-003, -6.21023893e-001, 5.00000007e-002, 2.23527575e+000
9.99999978e-003, -6.22225106e-001, 5.00000007e-002, 2.20372081e+000
9.99999978e-003, -6.23426318e-001, 5.00000007e-002, 2.17219377e+000
9.99999978e-003, -6.24627531e-001, 5.00000007e-002, 2.14069581e+000
9.99999978e-003, -6.25828743e-001, 5.00000007e-002, 2.10322952e+000
9.99999978e-003, -6.27029955e-001, 5.00000007e-002, 2.05824590e+000
9.99999978e-003, -6.28231168e-001, 5.00000007e-002, 2.01332092e+000
9.99999978e-003, -6.29432380e-001, 5.00000007e-002, 1.96845961e+000
9.99999978e-003, -6.30633593e-001, 5.00000007e-002, 1.92366576e+000
9.99999978e-003, -6.31834805e-001, 5.00000007e-002, 1.87894428e+000
9.99999978e-003, -6.33036017e-001, 5.00000007e-002, 1.83430099e+000
9.99999978e-003, -6.34237230e-001, 5.00000007e-002, 1.78974104e+000
9.99999978e-003, -6.35438442e-001, 5.00000007e-002, 1.74500513e+000
9.99999978e-003, -6.36639655e-001, 5.00000007e-002, 1.69701815e+000
9.99999978e-003, -6.37840867e-001, 5.00000007e-002, 1.64926732e+000
9.99999978e-003, -6.39042079e-001, 5.00000007e-002, 1.60177386e+000
9.99999978e-003, -6.40243292e-001, 5.00000007e-002, 1.55456054e+000
9.99999978e-003, -6.41444504e-001, 5.00000007e-002, 1.50765455e+000
9.99999978e-003, -6.42645717e-001, 5.00000007e-002, 1.46108496e+000
9.99999978e-003, -6.43846929e-001, 5.00000007e-002, 1.41488528e+000
9.99999978e-003, -6.45048141e-001, 5.00000007e-002, 1.36909306e+000
9.99999978e-003, -6.46249354e-001, 5.00000007e-002, 1.31981897e+000
9.99999978e-003, -6.47450566e-001, 5.00000007e-002, 1.27095759e+000
9.99999978e-003, -6.48651779e-001, 5.00000007e-002, 1.22475827e+000
9.99999978e-003, -6.49852991e-001, 5.00000007e-002, 1.18153322e+000
9.99999978e-003, -6.51054204e-001, 5.00000007e-002, 1.14162016e+000
9.99999978e-003, -6.52255416e-001, 5.00000007e-002, 1.10537779e+000
9.99999978e-003, -6.53456628e-001, 5.00000007e-002, 1.07317817e+000
9.99999978e-003, -6.54657841e-001, 5.00000007e-002, 1.04539526e+000
9.99999978e-003, -6.55859053e-001, 5.00000007e-002, 1.02462065e+000
9.99999978e-003, -6.57060266e-001, 5.00000007e-002, 1.01347518e+000
9.99999978e-003, -6.58261478e-001, 5.00000007e-002, 1.00737178e+000
9.99999978e-003, -6.59462690e-001, 5.00000007e-002, 1.00640213e+000
9.99999978e-003, -6.60663903e-001, 5.00000007e-002, 1.01058090e+000
9.99999978e-003, -6.61865115e-001, 5.00000007e-002, 1.01984501e+000
9.99999978e-003, -6.63066328e-001, 5.00000007e-002, 1.03405750e+000
9.99999978e-003, -6.64267540e-001, 5.00000007e-002, 1.05301821e+000
9.99999978e-003, -6.65468752e-001, 5.00000007e-002, 1.07647634e+000
9.99999978e-003, -6.66669965e-001, 5.00000007e-002, 1.07986283e+000
9.99999978e-003, -6.67871177e-001, 5.00000007e-002, 1.08214712e+000
9.99999978e-003, -6.69072390e-001, 5.00000007e-002, 1.08449638e+000
9.99999978e-003, -6.70273602e-001, 5.00000007e-002, 1.08691037e+000
9.99999978e-003, -6.71474814e-001, 5.00000007e-002, 1.08938837e+000
9.99999978e-003, -6.72676027e-001, 5.00000007e-002, 1.09193027e+000
9.99999978e-003, -6.73877239e-001, 5.00000007e-002, 1.09453559e+000
9.99999978e-003, -6.75078452e-001, 5.00000007e-002, 1.09720373e+000
9.99999978e-003, -6.76279664e-001, 5.00000007e-002, 1.08205807e+000
9.99999978e-003, -6.77480876e-001, 5.00000007e-002, 1.05616951e+000
9.99999978e-003, -6.78682089e-001, 5.00000007e-002, 1.03337884e+000
9.99999978e-003, -6.79883301e-001, 5.00000007e-002, 1.01389492e+000
9.99999978e-003, -6.81084514e-001, 5.00000007e-002, 9.97911632e-001
9.99999978e-003, -6.82285726e-001, 5.00000007e-002, 9.85599279e-001
9.99999978e-003, -6.83486938e-001, 5.00000007e-002, 9.77096558e-001
9.99999978e-003, -6.84688151e-001, 5.00000007e-002, 9.72503304e-001
9.99999978e-003, -6.85889363e-001, 5.00000007e-002, 9.76438463e-001
9.99999978e-003, -6.87090576e-001, 5.00000007e-002, 1.01184464e+000
9.99999978e-003, -6.88291788e-001, 5.00000007e-002, 1.06587553e+000
9.99999978e-003, -6.89493001e-001, 5.00000007e-002, 1.13587654e+000
9.99999978e-003, -6.90694213e-001, 5.00000007e-002, 1.21909940e+000
9.99999978e-003, -6.91895425e-001, 5.00000007e-002, 1.31303287e+000
9.99999978e-003, -6.93096638e-001, 5.00000007e-002, 1.41554606e+000
9.99999978e-003, -6.94297850e-001, 5.00000007e-002, 1.52490962e+000
9.99999978e-003, -6.95499063e-001, 5.00000007e-002, 1.63975358e+000
9.99999978e-003, -6.96700275e-001, 5.00000007e-002, 1.76020300e+000
9.99999978e-003, -6.97901487e-001, 5.00000007e-002, 1.88334918e+000
9.99999978e-003, -6.99102700e-001, 5.00000007e-002, 2.00844073e+000
9.99999978e-003, -7.00303912e-001, 5.00000007e-002, 2.13513613e+000
9.99999978e-003, -7.01505125e-001, 5.00000007e-002, 2.26316595e+000
9.99999978e-003, -7.02706337e-001, 5.00000007e-002, 2.39231563e+000
9.99999978e-003, -7.03907549e-001, 5.00000007e-002, 2.52241373e+000
9.99999978e-003, -7.05108762e-001, 5.00000007e-002, 2.65332007e+000
9.99999978e-003, -7.06309974e-001, 5.00000007e-002, 2.73973417e+000
9.99999978e-003, -7.07511187e-001, 5.00000007e-002, 2.77327466e+000
9.99999978e-003, -7.08712399e-001, 5.00000007e-002, 2.80697846e+000
9.99999978e-003, -7.09913611e-001, 5.00000007e-002, 2.84083939e+000
9.99999978e-003, -7.11114824e-001, 5.00000007e-002, 2.87485194e+000
9.99999978e-003, -7.12316036e-001, 5.00000007e-002, 2.90901184e+000
9.99999978e-003, -7.13517249e-001, 5.00000007e-002, 2.94331264e+000
9.99999978e-003, -7.14718461e-001, 5.00000007e-002, 2.97774982e+000
9.99999978e-003, -7.15919673e-001, 5.00000007e-002, 3.00991964e+000
9.99999978e-003, -7.17120886e-001, 5.00000007e-002, 3.01688838e+000
9.99999978e-003, -7.18322098e-001, 5.00000007e-002, 3.02387094e+000
9.99999978e-003, -7.19523311e-001, 5.00000007e-002, 3.03086638e+000
9.99999978e-003, -7.20724523e-001, 5.00000007e-002, 3.03787446e+000
9.99999978e-003, -7.21925735e-001, 5.00000007e-002, 3.04489565e+000
9.99999978e-003, -7.23126948e-001, 5.00000007e-002, 3.05193019e+000
9.99999978e-003, -7.24328160e-001, 5.00000007e-002, 3.05897689e+000
9.99999978e-003, -7.25529373e-001, 5.00000007e-002, 3.06603670e+000
9.99999978e-003, -7.26730585e-001, 5.00000007e-002, 3.07934117e+000
9.99999978e-003, -7.27931798e-001, 5.00000007e-002, 3.09518790e+000
9.99999978e-003, -7.29133010e-001, 5.00000007e-002, 3.11109424e+000
9.99999978e-003, -7.30334222e-001, 5.00000007e-002, 3.12705874e+000
9.99999978e-003, -7.31535435e-001, 5.00000007e-002, 3.14308167e+000
9.99999978e-003, -7.32736647e-001, 5.00000007e-002, 3.15916061e+000
9.99999978e-003, -7.33937860e-001, 5.00000007e-002, 3.17529559e+000
9.99999978e-003, -7.35139072e-001, 5.00000007e-002, 3.19148612e+000
9.99999978e-003, -7.36340284e-001, 5.00000007e-002, 3.19452143e+000
9.99999978e-003, -7.37541497e-001, 5.00000007e-002, 3.17221999e+000
9.99999978e-003, -7.38742709e-001, 5.00000007e-002, 3.15008736e+000
9.99999978e-003, -7.39943922e-001, 5.00000007e-002, 3.12812686e+000
9.99999978e-003, -7.41145134e-001, 5.00000007e-002, 3.10634255e+000
9.99999978e-003, -7.42346346e-001, 5.00000007e-002, 3.08473778e+000
9.99999978e-003, -7.43547559e-001, 5.00000007e-002, 3.06331635e+000
9.99999978e-003, -7.44748771e-001, 5.00000007e-002, 3.04208302e+000
9.99999978e-003, -7.45949984e-001, 5.00000007e-002, 3.02104044e+000
9.99999978e-003, -7.47151196e-001, 5.00000007e-002, 2.96945429e+000
9.99999978e-003, -7.48352408e-001, 5.00000007e-002, 2.91739583e+000
9.99999978e-003, -7.49553621e-001, 5.00000007e-002, 2.86587787e+000
9.99999978e-003, -7.50754833e-001, 5.00000007e-002, 2.81492925e+000
9.99999978e-003, -7.51956046e-001, 5.00000007e-002, 2.76458168e+000
9.99999978e-003, -7.53157258e-001, 5.00000007e-002, 2.71486807e+000
9.99999978e-003, -7.54358470e-001, 5.00000007e-002, 2.66582489e+000
9.99999978e-003, -7.55559683e-001, 5.00000007e-002, 2.61748886e+000
9.99999978e-003, -7.56760895e-001, 5.00000007e-002, 2.56204796e+000
9.99999978e-003, -7.57962108e-001, 5.00000007e-002, 2.50265002e+000
9.99999978e-003, -7.59163320e-001, 5.00000007e-002, 2.44482684e+000
9.99999978e-003, -7.60364532e-001, 5.00000007e-002, 2.38869524e+000
9.99999978e-003, -7.61565745e-001, 5.00000007e-002, 2.33437538e+000
9.99999978e-003, -7.62766957e-001, 5.00000007e-002, 2.28199673e+000
9.99999978e-003, -7.63968170e-001, 5.00000007e-002, 2.23169708e+000
9.99999978e-003, -7.65169382e-001, 5.00000007e-002, 2.18361950e+000
9.99999978e-003, -7.66370595e-001, 5.00000007e-002, 2.13634372e+000
9.99999978e-003, -7.67571807e-001, 5.00000007e-002, 2.08600235e+000
9.99999978e-003, -7.68773019e-001, 5.00000007e-002, 2.03803158e+000
9.99999978e-003, -7.69974232e-001, 5.00000007e-002, 1.99260223e+000
9.99999978e-003, -7.71175444e-001, 5.00000007e-002, 1.94989192e+000
9.99999978e-003, -7.72376657e-001, 5.00000007e-002, 1.91008306e+000
9.99999978e-003, -7.73577869e-001, 5.00000007e-002, 1.87336087e+000
9.99999978e-003, -7.74779081e-001, 5.00000007e-002, 1.83990979e+000
9.99999978e-003, -7.75980294e-001, 5.00000007e-002, 1.80991125e+000
9.99999978e-003, -7.77181506e-001, 5.00000007e-002, 1.77366889e+000
9.99999978e-003, -7.78382719e-001, 5.00000007e-002, 1.73665106e+000
9.99999978e-003, -7.79583931e-001, 5.00000007e-002, 1.70040333e+000
9.99999978e-003, -7.80785143e-001, 5.00000007e-002, 1.66497624e+000
9.99999978e-003, -7.81986356e-001, 5.00000007e-002, 1.63042295e+000
9.99999978e-003, -7.83187568e-001, 5.00000007e-002, 1.59680068e+000
9.99999978e-003, -7.84388781e-001, 5.00000007e-002, 1.56416905e+000
9.99999978e-003, -7.85589993e-001, 5.00000007e-002, 1.53259146e+000
9.99999978e-003, -7.86791205e-001, 5.00000007e-002, 1.49809968e+000
9.99999978e-003, -7.87992418e-001, 5.00000007e-002, 1.45955515e+000
9.99999978e-003, -7.89193630e-001, 5.00000007e-002, 1.42105770e+000
9.99999978e-003, -7.90394843e-001, 5.00000007e-002, 1.38261116e+000
9.99999978e-003, -7.91596055e-001, 5.00000007e-002, 1.34422016e+000
9.99999978e-003, -7.92797267e-001, 5.00000007e-002, 1.30588925e+000
9.99999978e-003, -7.93998480e-001, 5.00000007e-002, 1.26762426e+000
9.99999978e-003, -7.95199692e-001, 5.00000007e-002, 1.22943091e+000
9.99999978e-003, -7.96400905e-001, 5.00000007e-002, 1.19202578e+000
9.99999978e-003, -7.97602117e-001, 5.00000007e-002, 1.16162515e+000
9.99999978e-003, -7.98803329e-001, 5.00000007e-002, 1.13282454e+000
9.99999978e-003, -8.00004542e-001, 5.00000007e-002, 1.10574901e+000
9.99999978e-003, -8.01205754e-001, 5.00000007e-002, 1.08052814e+000
9.99999978e-003, -8.02406967e-001, 5.00000007e-002, 1.05729473e+000
9.99999978e-003, -8.03608179e-001, 5.00000007e-002, 1.03618240e+000
9.99999978e-003, -8.04809391e-001, 5.00000007e-002, 1.01732337e+000
9.99999978e-003, -8.06010604e-001, 5.00000007e-002, 1.00084496e+000
9.99999978e-003, -8.07211816e-001, 5.00000007e-002, 1.00949907e+000
9.99999978e-003, -8.08413029e-001, 5.00000007e-002, 1.03011537e+000
9.99999978e-003, -8.09614241e-001, 5.00000007e-002, 1.05439591e+000
9.99999978e-003, -8.10815454e-001, 5.00000007e-002, 1.08209431e+000
9.99999978e-003, -8.12016666e-001, 5.00000007e-002, 1.11295474e+000
9.99999978e-003, -8.13217878e-001, 5.00000007e-002, 1.14672256e+000
9.99999978e-003, -8.14419091e-001, 5.00000007e-002, 1.18314874e+000
9.99999978e-003, -8.15620303e-001, 5.00000007e-002, 1.22199535e+000
9.99999978e-003, -8.16821516e-001, 5.00000007e-002, 1.27078652e+000
9.99999978e-003, -8.18022728e-001, 5.00000007e-002, 1.33428812e+000
9.99999978e-003, -8.19223940e-001, 5.00000007e-002, 1.39818335e+000
9.99999978e-003, -8.20425153e-001, 5.00000007e-002, 1.46242058e+000
9.99999978e-003, -8.21626365e-001, 5.00000007e-002, 1.52695656e+000
9.99999978e-003, -8.22827578e-001, 5.00000007e-002, 1.59175563e+000
9.99999978e-003, -8.24028790e-001, 5.00000007e-002, 1.65678620e+000
9.99999978e-003, -8.25230002e-001, 5.00000007e-002, 1.72202206e+000
9.99999978e-003, -8.26431215e-001, 5.00000007e-002, 1.78744125e+000
9.99999978e-003, -8.27632427e-001, 5.00000007e-002, 1.83435774e+000
9.99999978e-003, -8.28833640e-001, 5.00000007e-002, 1.88113987e+000
9.99999978e-003, -8.30034852e-001, 5.00000007e-002, 1.92803955e+000
9.99999978e-003, -8.31236064e-001, 5.00000007e-002, 1.97504854e+000
9.99999978e-003, -8.32437277e-001, 5.00000007e-002, 2.02215934e+000
9.99999978e-003, -8.33638489e-001, 5.00000007e-002, 2.06936455e+000
9.99999978e-003, -8.34839702e-001, 5.00000007e-002, 2.11665797e+000
9.99999978e-003, -8.36040914e-001, 5.00000007e-002, 2.16403437e+000
9.99999978e-003, -8.37242126e-001, 5.00000007e-002, 2.18848896e+000
9.99999978e-003, -8.38443339e-001, 5.00000007e-002, 2.19880843e+000
9.99999978e-003, -8.39644551e-001, 5.00000007e-002, 2.20949769e+000
9.99999978e-003, -8.40845764e-001, 5.00000007e-002, 2.22055078e+000
9.99999978e-003, -8.42046976e-001, 5.00000007e-002, 2.23196268e+000
9.99999978e-003, -8.43248188e-001, 5.00000007e-002, 2.24372792e+000
9.99999978e-003, -8.44449401e-001, 5.00000007e-002, 2.25584078e+000
9.99999978e-003, -8.45650613e-001, 5.00000007e-002, 2.26829553e+000
9.99999978e-003, -8.46851826e-001, 5.00000007e-002, 2.27196884e+000
